"id","fdc_id","fdc_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code","survey_flag"
"104347","2340887","","1","6.0","14429","Beverages, water, tap, municipal","","30000","1 fl oz","177.6","0",""
"104349","2340888","","1","6.0","1077","Milk, whole, 3.25% milkfat, with added vitamin D","","30000","1 fl oz","183.0","2154",""
"104350","2340888","","2","16.0","14196","Beverages, Cocoa mix, no sugar added, powder","GM","0","NONE","16.0","0",""
"104352","2340889","","2","16.0","14196","Beverages, Cocoa mix, no sugar added, powder","GM","0","NONE","16.0","0",""
"104351","2340889","","1","6.0","1079","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","","30000","1 fl oz","183.0","2154",""
"104353","2340890","","1","6.0","1082","Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","","30000","1 fl oz","183.0","2154",""
"104354","2340890","","2","16.0","14196","Beverages, Cocoa mix, no sugar added, powder","GM","0","NONE","16.0","0",""
"104355","2340891","","1","6.0","1085","Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","","30000","1 fl oz","183.0","2154",""
"104356","2340891","","2","16.0","14196","Beverages, Cocoa mix, no sugar added, powder","GM","0","NONE","16.0","0",""
"104357","2340892","","1","92.0","16139","Soymilk, original and vanilla, with added calcium, vitamins A and D","GM","0","NONE","92.0","0",""
"104358","2340892","","2","16.0","14196","Beverages, Cocoa mix, no sugar added, powder","GM","0","NONE","16.0","0",""
"104359","2340892","","3","92.0","11350000","Almond milk, sweetened","GM","0","NONE","92.0","0",""
"104361","2340893","","2","8.0","1079","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","FO","10205","1 cup","244.0","0",""
"104360","2340893","","1","16.0","14634","Beverages, milk beverage, reduced fat, flavored and sweetened, Ready-to-drink,  added calcium, vitamin A and vitamin D","GM","0","NONE","16.0","0",""
"104362","2340894","","1","2.0","14350","Strawberry-flavor beverage mix, powder","","21000","1 tablespoon","20.0","0",""
"104363","2340894","","2","8.0","1077","Milk, whole, 3.25% milkfat, with added vitamin D","","30000","1 fl oz","244.0","0",""
"104364","2340895","","1","16.0","14350","Strawberry-flavor beverage mix, powder","GM","0","NONE","16.0","0",""
"104365","2340895","","2","8.0","1079","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","FO","10205","1 cup","244.0","0",""
"104366","2340896","","1","2.0","14350","Strawberry-flavor beverage mix, powder","","21000","1 tablespoon","20.0","0",""
"104367","2340896","","2","8.0","1082","Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","","30000","1 fl oz","244.0","0",""
"104369","2340897","","2","8.0","1085","Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","","30000","1 fl oz","244.0","0",""
"104368","2340897","","1","2.0","14350","Strawberry-flavor beverage mix, powder","","21000","1 tablespoon","20.0","0",""
"104370","2340898","","1","98.0","1082","Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","GM","0","NONE","98.0","0",""
"104371","2340898","","2","2.0","19335","Sugars, granulated","GM","0","NONE","2.0","0",""
"104372","2340899","","1","122.0","16139","Soymilk, original and vanilla, with added calcium, vitamins A and D","GM","0","NONE","122.0","0",""
"104373","2340899","","2","2.0","14350","Strawberry-flavor beverage mix, powder","","21000","1 tablespoon","20.0","0",""
"104374","2340899","","3","122.0","11350000","Almond milk, sweetened","GM","0","NONE","122.0","0",""
"104375","2340900","","1","2.0","14315","Beverages, OVALTINE, chocolate malt powder","","21000","1 tablespoon","11.0","0",""
"104376","2340900","","2","8.0","11100000","Milk, NFS","","30000","1 fl oz","244.0","0",""
"104377","2340901","","1","100.0","1057","Eggnog","GM","0","NONE","100.0","0",""
"104378","2340902","","1","2.0","1077","Milk, whole, 3.25% milkfat, with added vitamin D","C","10205","1 cup","488.0","0",""
"104379","2340902","","2","296.0","19270","Ice creams, chocolate","GM","0","NONE","296.0","0",""
"104380","2340903","","1","2.0","1077","Milk, whole, 3.25% milkfat, with added vitamin D","C","10205","1 cup","488.0","0",""
"104381","2340903","","2","2.0","19095","Ice creams, vanilla","C","10205","1 cup","270.0","0",""
"104383","2340904","","2","296.0","19114","Ice creams, chocolate, light","GM","0","NONE","296.0","0",""
"104382","2340904","","1","2.0","1082","Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","C","10205","1 cup","488.0","0",""
"104384","2340905","","1","2.0","1082","Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","C","10205","1 cup","488.0","0",""
"104385","2340905","","2","2.0","19088","Ice creams, vanilla, light","C","10205","1 cup","270.0","0",""
"104387","2340906","","2","2.0","19095","Ice creams, vanilla","C","10205","1 cup","270.0","0",""
"104388","2340906","","3","29.6","14311","Beverages, Malted drink mix, natural, powder, dairy based.","GM","0","NONE","29.6","0",""
"104386","2340906","","1","2.0","1077","Milk, whole, 3.25% milkfat, with added vitamin D","C","10205","1 cup","488.0","0",""
"104390","2340907","","2","2.0","19165","Cocoa, dry powder, unsweetened","GM","0","NONE","2.0","0",""
"104389","2340907","","1","98.0","14347","Shake, fast food, vanilla","GM","0","NONE","98.0","0",""
"104391","2340908","","1","100.0","14347","Shake, fast food, vanilla","GM","0","NONE","100.0","0",""
"104392","2340909","","1","98.0","14347","Shake, fast food, vanilla","GM","0","NONE","98.0","0",""
"104393","2340909","","2","2.0","19165","Cocoa, dry powder, unsweetened","GM","0","NONE","2.0","0",""
"104394","2340910","","1","100.0","14347","Shake, fast food, vanilla","GM","0","NONE","100.0","0",""
"104398","2340911","","4","19.0","19335","Sugars, granulated","GM","0","NONE","19.0","0",""
"104397","2340911","","3","54.78","9316","Strawberries, raw","GM","0","NONE","54.78","0",""
"104396","2340911","","2","68.0","9040","Bananas, ripe and slightly ripe, raw","GM","0","NONE","68.0","0",""
"104395","2340911","","1","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","0",""
"104400","2340912","","2","1.0","9054","Blueberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)","C","10205","1 cup","150.0","0",""
"104403","2340912","","5","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","0",""
"104401","2340912","","3","118.0","9040","Bananas, ripe and slightly ripe, raw","GM","0","NONE","118.0","0",""
"104402","2340912","","4","1.33","11432000","Yogurt, low fat milk, fruit","","60039","1 6 oz container","226.1","0",""
"104399","2340912","","1","1.0","9318","Strawberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)","C","10299","1 cup, unthawed","149.0","0",""
"104408","2340913","","5","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","0",""
"104405","2340913","","2","1.0","9054","Blueberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)","C","10205","1 cup","150.0","0",""
"104407","2340913","","4","1.333","11432000","Yogurt, low fat milk, fruit","","60039","1 6 oz container","226.61","0",""
"104406","2340913","","3","118.0","9040","Bananas, ripe and slightly ripe, raw","GM","0","NONE","118.0","0",""
"104404","2340913","","1","1.0","9318","Strawberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)","C","10299","1 cup, unthawed","149.0","0",""
"104409","2340914","","1","1.0","9318","Strawberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)","C","10299","1 cup, unthawed","149.0","0",""
"104413","2340914","","5","52.0","14066","Beverages, Protein powder whey based","GM","0","NONE","52.0","0",""
"104410","2340914","","2","1.0","9054","Blueberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)","C","10205","1 cup","150.0","0",""
"104412","2340914","","4","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","0",""
"104411","2340914","","3","1.333","11432000","Yogurt, low fat milk, fruit","","60039","1 6 oz container","226.61","0",""
"104414","2340915","","1","100.0","21521","Fast foods, strawberry banana smoothie made with ice and low-fat yogurt","GM","0","NONE","100.0","0",""
"104415","2340916","","1","100.0","43369","Beverages, Chocolate-flavored drink, whey and milk based","GM","0","NONE","100.0","0",""
"104416","2340917","","1","50.0","11710359","Infant formula, Similac Advance, powder, made with baby water","GM","0","NONE","50.0","0",""
"104417","2340917","","2","50.0","11710639","Infant formula, Enfamil Infant, powder, made with baby water","GM","0","NONE","50.0","0",""
"104419","2340918","","2","25.0","11710379","Infant formula, Similac Sensitive, powder, made with baby water","GM","0","NONE","25.0","0",""
"104418","2340918","","1","75.0","11710359","Infant formula, Similac Advance, powder, made with baby water","GM","0","NONE","75.0","0",""
"104420","2340919","","1","100.0","3935","Infant formula, ABBOTT NUTRITION, SIMILAC, ALIMENTUM, ADVANCE, ready-to-feed, with ARA and DHA","GM","0","NONE","100.0","0",""
"104421","2340920","","1","100.0","3935","Infant formula, ABBOTT NUTRITION, SIMILAC, ALIMENTUM, ADVANCE, ready-to-feed, with ARA and DHA","GM","0","NONE","100.0","0",""
"104422","2340921","","1","8.5","3950","Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, powder, not reconstituted","GM","0","NONE","8.5","0",""
"104423","2340921","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0",""
"104424","2340922","","1","8.5","3950","Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, powder, not reconstituted","GM","0","NONE","8.5","0",""
"104425","2340922","","2","59.2","14411","Beverages, water, tap, drinking","GM","0","NONE","59.2","0",""
"104427","2340923","","2","59.2","14555","Water, bottled, generic","GM","0","NONE","59.2","0",""
"104426","2340923","","1","8.5","3950","Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, powder, not reconstituted","GM","0","NONE","8.5","0",""
"104428","2340924","","1","8.5","3950","Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, powder, not reconstituted","GM","0","NONE","8.5","0",""
"104429","2340924","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0",""
"104430","2340925","","1","8.5","3948","Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA","GM","0","NONE","8.5","0",""
"104431","2340925","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0",""
"104433","2340926","","2","59.2","14411","Beverages, water, tap, drinking","GM","0","NONE","59.2","0",""
"104432","2340926","","1","8.5","3948","Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA","GM","0","NONE","8.5","0",""
"104435","2340927","","2","59.2","14555","Water, bottled, generic","GM","0","NONE","59.2","0",""
"104434","2340927","","1","8.5","3948","Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA","GM","0","NONE","8.5","0",""
"104437","2340928","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0",""
"104436","2340928","","1","8.5","3948","Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA","GM","0","NONE","8.5","0",""
"104438","2340929","","1","8.5","3999","Infant formula, ABBOTT NUTRITION, SIMILAC, For Spit Up, powder, with ARA and DHA","GM","0","NONE","8.5","0",""
"104439","2340929","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0",""
"104440","2340930","","1","8.5","3999","Infant formula, ABBOTT NUTRITION, SIMILAC, For Spit Up, powder, with ARA and DHA","GM","0","NONE","8.5","0",""
"104441","2340930","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0",""
"104442","2340931","","1","15.0","33871","Infant formula, ABBOTT NUTRITION, SIMILAC, GO AND GROW, powder, with ARA and DHA","GM","0","NONE","15.0","0",""
"104443","2340931","","2","118.4","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","118.4","0",""
"104444","2340932","","1","75.0","11710639","Infant formula, Enfamil Infant, powder, made with baby water","GM","0","NONE","75.0","0",""
"104445","2340932","","2","25.0","11710679","Infant formula, Enfamil Gentlease, powder, made with baby water","GM","0","NONE","25.0","0",""
"104446","2340933","","1","100.0","3986","Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Newborn, ready-to-feed","GM","0","NONE","100.0","0",""
"104447","2340934","","1","100.0","3986","Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Newborn, ready-to-feed","GM","0","NONE","100.0","0",""
"104449","2340935","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0",""
"104448","2340935","","1","8.8","33863","Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder","GM","0","NONE","8.8","0",""
"104451","2340936","","2","59.2","14411","Beverages, water, tap, drinking","GM","0","NONE","59.2","0",""
"104450","2340936","","1","8.8","33863","Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder","GM","0","NONE","8.8","0",""
"104452","2340937","","1","8.8","33863","Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder","GM","0","NONE","8.8","0",""
"104453","2340937","","2","59.2","14555","Water, bottled, generic","GM","0","NONE","59.2","0",""
"104455","2340938","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0",""
"104454","2340938","","1","8.8","33863","Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder","GM","0","NONE","8.8","0",""
"104456","2340939","","1","8.8","3943","Infant formula, MEAD JOHNSON, ENFAMIL, AR, powder, with ARA and DHA","GM","0","NONE","8.8","0",""
"104457","2340939","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0",""
"104458","2340940","","1","8.8","3943","Infant formula, MEAD JOHNSON, ENFAMIL, AR, powder, with ARA and DHA","GM","0","NONE","8.8","0",""
"104459","2340940","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0",""
"104461","2340941","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0",""
"104460","2340941","","1","8.8","3980","Infant Formula, MEAD JOHNSON, ENFAMIL, GENTLEASE, powder","GM","0","NONE","8.8","0",""
"104463","2340942","","2","59.2","14411","Beverages, water, tap, drinking","GM","0","NONE","59.2","0",""
"104462","2340942","","1","8.8","3980","Infant Formula, MEAD JOHNSON, ENFAMIL, GENTLEASE, powder","GM","0","NONE","8.8","0",""
"104464","2340943","","1","8.8","3980","Infant Formula, MEAD JOHNSON, ENFAMIL, GENTLEASE, powder","GM","0","NONE","8.8","0",""
"104465","2340943","","2","59.2","14555","Water, bottled, generic","GM","0","NONE","59.2","0",""
"104467","2340944","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0",""
"104466","2340944","","1","8.8","3980","Infant Formula, MEAD JOHNSON, ENFAMIL, GENTLEASE, powder","GM","0","NONE","8.8","0",""
"104470","2340945","","3","6.75","33866","Infant formula, MEAD JOHNSON, ENFAMIL, ENFAGROW, GENTLEASE, Toddler, LIPIL, powder","GM","0","NONE","6.75","0",""
"104469","2340945","","2","177.4","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","177.4","0",""
"104468","2340945","","1","20.25","3967","Toddler formula, MEAD JOHNSON, ENFAGROW, PREMIUM (formerly ENFAMIL, LIPIL, NEXT STEP), powder","GM","0","NONE","20.25","0",""
"104471","2340946","","1","100.0","3860","Child formula, ABBOTT NUTRITION, PEDIASURE, ready-to-feed","GM","0","NONE","100.0","0",""
